account_id,date,type,operation,amount,balance,k_symbol,bank,account,closing_cash_balance,opening_cash_balance
9179,1998-12-31,INCOME,,153.8,34946.9,INTEREST,,,196750968.10065264,196750814.30065265
8931,1998-12-31,INCOME,,285.4,61459.2,INTEREST,,,196751253.50065264,196750968.10065264
9153,1998-12-31,INCOME,,172.7,53869.2,INTEREST,,,196751426.20065263,196751253.50065267
8405,1998-12-31,INCOME,,154.8,42103.7,INTEREST,,,196751581.00065264,196751426.20065263
8547,1998-12-31,INCOME,,108.4,31402.9,INTEREST,,,196751689.40065265,196751581.00065264
9156,1998-12-31,INCOME,,48.0,31681.8,INTEREST,,,196751737.40065265,196751689.40065265
8919,1998-12-31,INCOME,,86.4,16761.2,INTEREST,,,196751823.80065265,196751737.40065265
9140,1998-12-31,INCOME,,59.1,13535.6,INTEREST,,,196751882.90065265,196751823.80065265
489,1998-12-31,INCOME,,158.8,43313.2,INTEREST,,,196752041.70065263,196751882.90065265
504,1998-12-31,INCOME,,117.9,27321.3,INTEREST,,,196752159.60065264,196752041.70065263
581,1998-12-31,INCOME,,215.7,51693.1,INTEREST,,,196752375.30065265,196752159.60065264
531,1998-12-31,INCOME,,140.0,33664.9,INTEREST,,,196752515.30065265,196752375.30065265
496,1998-12-31,INCOME,,155.7,36817.4,INTEREST,,,196752671.00065264,196752515.30065265
545,1998-12-31,INCOME,,336.7,85459.6,INTEREST,,,196753007.70065263,196752671.00065264
505,1998-12-31,INCOME,,79.1,17380.9,INTEREST,,,196753086.80065265,196753007.70065263
568,1998-12-31,INCOME,,258.8,65405.4,INTEREST,,,196753345.60065264,196753086.80065265
575,1998-12-31,INCOME,,118.9,28892.3,INTEREST,,,196753464.50065264,196753345.60065264
588,1998-12-31,INCOME,,89.0,21073.9,INTEREST,,,196753553.50065264,196753464.50065264
534,1998-12-31,INCOME,,206.3,47877.4,INTEREST,,,196753759.80065265,196753553.50065264
533,1998-12-31,INCOME,,112.5,29352.3,INTEREST,,,196753872.30065265,196753759.80065265
566,1998-12-31,INCOME,,282.7,69513.4,INTEREST,,,196754155.00065264,196753872.30065265
536,1998-12-31,INCOME,,108.7,26370.8,INTEREST,,,196754263.70065263,196754155.00065264
582,1998-12-31,INCOME,,87.3,21257.0,INTEREST,,,196754351.00065264,196754263.70065263
497,1998-12-31,INCOME,,144.1,46573.9,INTEREST,,,196754495.10065264,196754351.00065264
541,1998-12-31,INCOME,,87.2,20178.9,INTEREST,,,196754582.30065265,196754495.10065264
479,1998-12-31,INCOME,,46.8,10905.8,INTEREST,,,196754629.10065264,196754582.30065265
584,1998-12-31,INCOME,,61.2,15068.3,INTEREST,,,196754690.30065265,196754629.10065264
538,1998-12-31,INCOME,,99.1,24043.2,INTEREST,,,196754789.40065265,196754690.30065265
603,1998-12-31,INCOME,,262.4,64165.6,INTEREST,,,196755051.80065265,196754789.40065265
572,1998-12-31,INCOME,,305.8,78296.3,INTEREST,,,196755357.60065264,196755051.80065265
498,1998-12-31,INCOME,,419.0,100026.8,INTEREST,,,196755776.60065264,196755357.60065264
542,1998-12-31,INCOME,,78.9,18331.1,INTEREST,,,196755855.50065264,196755776.60065264
500,1998-12-31,INCOME,,89.0,20999.2,INTEREST,,,196755944.50065264,196755855.50065264
598,1998-12-31,INCOME,,263.3,60389.9,INTEREST,,,196756207.80065265,196755944.50065264
501,1998-12-31,INCOME,,327.2,81774.5,INTEREST,,,196756535.00065264,196756207.80065265
569,1998-12-31,INCOME,,86.9,21400.0,INTEREST,,,196756621.90065265,196756535.00065264
571,1998-12-31,INCOME,,106.6,25574.8,INTEREST,,,196756728.50065264,196756621.90065265
543,1998-12-31,INCOME,,63.9,16393.5,INTEREST,,,196756792.40065265,196756728.50065264
502,1998-12-31,INCOME,,135.7,32942.7,INTEREST,,,196756928.10065264,196756792.40065265
487,1998-12-31,INCOME,,387.3,103152.0,INTEREST,,,196757315.40065265,196756928.10065264
503,1998-12-31,INCOME,,197.9,51548.6,INTEREST,,,196757513.30065265,196757315.40065265
580,1998-12-31,INCOME,,125.6,29863.3,INTEREST,,,196757638.90065265,196757513.30065265
480,1998-12-31,INCOME,,140.6,30653.1,INTEREST,,,196757779.50065264,196757638.90065265
535,1998-12-31,INCOME,,140.4,40388.1,INTEREST,,,196757919.90065265,196757779.50065264
570,1998-12-31,INCOME,,67.6,17066.6,INTEREST,,,196757987.50065264,196757919.90065265
599,1998-12-31,INCOME,,102.4,25876.3,INTEREST,,,196758089.90065265,196757987.50065264
600,1998-12-31,INCOME,,190.1,47360.1,INTEREST,,,196758280.00065264,196758089.90065265
544,1998-12-31,INCOME,,418.1,111235.6,INTEREST,,,196758698.10065264,196758280.00065264
537,1998-12-31,INCOME,,271.4,67147.9,INTEREST,,,196758969.50065264,196758698.10065264
557,1998-12-31,INCOME,,79.0,19494.7,INTEREST,,,196759048.50065264,196758969.50065264
559,1998-12-31,INCOME,,103.4,26785.5,INTEREST,,,196759151.90065265,196759048.50065264
550,1998-12-31,INCOME,,73.5,18282.5,INTEREST,,,196759225.40065265,196759151.90065265
579,1998-12-31,INCOME,,124.7,28289.2,INTEREST,,,196759350.10065264,196759225.40065265
494,1998-12-31,INCOME,,236.5,64171.4,INTEREST,,,196759586.60065264,196759350.10065264
576,1998-12-31,INCOME,,147.2,35550.7,INTEREST,,,196759733.80065265,196759586.60065264
558,1998-12-31,INCOME,,189.4,47064.2,INTEREST,,,196759923.20065263,196759733.80065265
491,1998-12-31,INCOME,,189.6,52013.3,INTEREST,,,196760112.80065265,196759923.20065263
516,1998-12-31,INCOME,,120.9,30155.1,INTEREST,,,196760233.70065263,196760112.80065265
595,1998-12-31,INCOME,,277.3,87580.5,INTEREST,,,196760511.00065264,196760233.70065263
591,1998-12-31,INCOME,,94.3,22752.9,INTEREST,,,196760605.30065265,196760511.00065264
522,1998-12-31,INCOME,,111.6,26586.2,INTEREST,,,196760716.90065265,196760605.30065265
597,1998-12-31,INCOME,,76.2,18332.0,INTEREST,,,196760793.10065264,196760716.90065265
552,1998-12-31,INCOME,,64.5,16303.3,INTEREST,,,196760857.60065264,196760793.10065264
514,1998-12-31,INCOME,,122.1,34083.4,INTEREST,,,196760979.70065263,196760857.60065264
578,1998-12-31,INCOME,,154.9,36469.5,INTEREST,,,196761134.60065264,196760979.70065263
517,1998-12-31,INCOME,,334.6,88375.3,INTEREST,,,196761469.20065263,196761134.60065264
521,1998-12-31,INCOME,,236.5,82609.7,INTEREST,,,196761705.70065263,196761469.20065263
602,1998-12-31,INCOME,,76.1,18577.1,INTEREST,,,196761781.80065265,196761705.70065263
555,1998-12-31,INCOME,,104.0,23503.5,INTEREST,,,196761885.80065265,196761781.80065265
606,1998-12-31,INCOME,,281.5,71379.8,INTEREST,,,196762167.30065265,196761885.80065265
520,1998-12-31,INCOME,,137.9,33910.9,INTEREST,,,196762305.20065263,196762167.30065265
518,1998-12-31,INCOME,,77.4,18249.4,INTEREST,,,196762382.60065264,196762305.20065263
605,1998-12-31,INCOME,,90.2,25443.6,INTEREST,,,196762472.80065265,196762382.60065264
577,1998-12-31,INCOME,,329.0,80483.7,INTEREST,,,196762801.80065265,196762472.80065265
519,1998-12-31,INCOME,,101.7,26447.2,INTEREST,,,196762903.50065264,196762801.80065265
592,1998-12-31,INCOME,,85.2,19350.3,INTEREST,,,196762988.70065263,196762903.50065264
484,1998-12-31,INCOME,,93.4,24454.1,INTEREST,,,196763082.10065264,196762988.70065263
490,1998-12-31,INCOME,,61.5,15084.1,INTEREST,,,196763143.60065264,196763082.10065264
506,1998-12-31,INCOME,,200.5,54990.1,INTEREST,,,196763344.10065264,196763143.60065264
546,1998-12-31,INCOME,,58.6,13920.4,INTEREST,,,196763402.70065263,196763344.10065264
508,1998-12-31,INCOME,,93.4,22617.7,INTEREST,,,196763496.10065264,196763402.70065263
565,1998-12-31,INCOME,,175.1,42415.0,INTEREST,,,196763671.20065263,196763496.10065264
529,1998-12-31,INCOME,,151.8,33116.9,INTEREST,,,196763823.00065264,196763671.20065263
509,1998-12-31,INCOME,,170.9,43602.6,INTEREST,,,196763993.90065265,196763823.00065264
594,1998-12-31,INCOME,,98.2,23726.9,INTEREST,,,196764092.10065264,196763993.90065265
547,1998-12-31,INCOME,,71.5,17442.9,INTEREST,,,196764163.60065264,196764092.10065264
483,1998-12-31,INCOME,,56.9,12908.2,INTEREST,,,196764220.50065264,196764163.60065264
528,1998-12-31,INCOME,,83.1,20618.0,INTEREST,,,196764303.60065264,196764220.50065264
564,1998-12-31,INCOME,,152.2,32410.0,INTEREST,,,196764455.80065265,196764303.60065264
485,1998-12-31,INCOME,,247.1,79053.2,INTEREST,,,196764702.90065265,196764455.80065265
515,1998-12-31,INCOME,,82.3,20831.0,INTEREST,,,196764785.20065263,196764702.90065265
563,1998-12-31,INCOME,,81.7,18940.6,INTEREST,,,196764866.90065265,196764785.20065263
589,1998-12-31,INCOME,,217.9,50874.8,INTEREST,,,196765084.80065265,196764866.90065265
511,1998-12-31,INCOME,,97.1,25868.0,INTEREST,,,196765181.90065265,196765084.80065265
526,1998-12-31,INCOME,,133.6,33899.3,INTEREST,,,196765315.50065264,196765181.90065265
512,1998-12-31,INCOME,,276.9,69237.1,INTEREST,,,196765592.40065265,196765315.50065264
525,1998-12-31,INCOME,,289.6,98722.9,INTEREST,,,196765882.00065264,196765592.40065265
561,1998-12-31,INCOME,,101.8,24938.3,INTEREST,,,196765983.80065265,196765882.00065264
513,1998-12-31,INCOME,,292.8,67934.0,INTEREST,,,196766276.60065264,196765983.80065265
548,1998-12-31,INCOME,,65.7,16686.1,INTEREST,,,196766342.30065265,196766276.60065264
524,1998-12-31,INCOME,,344.4,92232.8,INTEREST,,,196766686.70065263,196766342.30065265
601,1998-12-31,INCOME,,69.0,16456.1,INTEREST,,,196766755.70065263,196766686.70065263
560,1998-12-31,INCOME,,130.4,29596.5,INTEREST,,,196766886.10065264,196766755.70065263
549,1998-12-31,INCOME,,141.5,33524.5,INTEREST,,,196767027.60065264,196766886.10065264
481,1998-12-31,INCOME,,242.6,58035.3,INTEREST,,,196767270.20065263,196767027.60065264
510,1998-12-31,INCOME,,212.9,68545.0,INTEREST,,,196767483.10065264,196767270.20065263
2137,1998-12-31,INCOME,,240.1,68782.3,INTEREST,,,196767723.20065263,196767483.10065264
2143,1998-12-31,INCOME,,117.2,29590.9,INTEREST,,,196767840.40065265,196767723.20065263
2044,1998-12-31,INCOME,,254.1,68369.0,INTEREST,,,196768094.50065264,196767840.40065265
2062,1998-12-31,INCOME,,233.1,35804.7,INTEREST,,,196768327.60065264,196768094.50065264
2107,1998-12-31,INCOME,,203.9,45519.1,INTEREST,,,196768531.50065264,196768327.60065264
2133,1998-12-31,INCOME,,69.1,17241.5,INTEREST,,,196768600.60065264,196768531.50065264
2057,1998-12-31,INCOME,,224.2,52242.6,INTEREST,,,196768824.80065265,196768600.60065264
2074,1998-12-31,INCOME,,258.0,64199.6,INTEREST,,,196769082.80065265,196768824.80065265
2147,1998-12-31,INCOME,,101.8,22884.2,INTEREST,,,196769184.60065264,196769082.80065265
2128,1998-12-31,INCOME,,73.9,18518.7,INTEREST,,,196769258.50065264,196769184.60065264
2115,1998-12-31,INCOME,,53.4,13259.3,INTEREST,,,196769311.90065265,196769258.50065264
2024,1998-12-31,INCOME,,88.0,23145.3,INTEREST,,,196769399.90065265,196769311.90065265
2083,1998-12-31,INCOME,,98.0,17915.0,INTEREST,,,196769497.90065265,196769399.90065265
2106,1998-12-31,INCOME,,99.7,26879.5,INTEREST,,,196769597.60065264,196769497.90065265
2081,1998-12-31,INCOME,,64.5,16018.7,INTEREST,,,196769662.10065264,196769597.60065264
2155,1998-12-31,INCOME,,60.3,15356.3,INTEREST,,,196769722.40065265,196769662.10065264
2032,1998-12-31,INCOME,,76.9,15027.2,INTEREST,,,196769799.30065265,196769722.40065265
2038,1998-12-31,INCOME,,159.7,41073.5,INTEREST,,,196769959.00065264,196769799.30065265
2078,1998-12-31,INCOME,,192.0,44613.9,INTEREST,,,196770151.00065264,196769959.00065264
2111,1998-12-31,INCOME,,288.5,107270.3,INTEREST,,,196770439.50065264,196770151.00065264
2110,1998-12-31,INCOME,,76.1,19214.8,INTEREST,,,196770515.60065264,196770439.50065264
2040,1998-12-31,INCOME,,274.0,67309.1,INTEREST,,,196770789.60065264,196770515.60065264
2134,1998-12-31,INCOME,,227.5,57788.4,INTEREST,,,196771017.10065264,196770789.60065264
2146,1998-12-31,INCOME,,192.8,52922.3,INTEREST,,,196771209.90065265,196771017.10065264
2080,1998-12-31,INCOME,,294.8,86688.2,INTEREST,,,196771504.70065263,196771209.90065265
2112,1998-12-31,INCOME,,209.7,52249.4,INTEREST,,,196771714.40065265,196771504.70065263
2023,1998-12-31,INCOME,,365.1,95837.5,INTEREST,,,196772079.50065264,196771714.40065265
2042,1998-12-31,INCOME,,76.8,18380.9,INTEREST,,,196772156.30065265,196772079.50065264
2131,1998-12-31,INCOME,,199.7,49339.0,INTEREST,,,196772356.00065264,196772156.30065265
2061,1998-12-31,INCOME,,85.4,21281.1,INTEREST,,,196772441.40065265,196772356.00065264
2108,1998-12-31,INCOME,,177.5,16150.6,INTEREST,,,196772618.90065265,196772441.40065265
2082,1998-12-31,INCOME,,100.5,19540.4,INTEREST,,,196772719.40065265,196772618.90065265
2076,1998-12-31,INCOME,,66.9,15747.3,INTEREST,,,196772786.30065265,196772719.40065265
2114,1998-12-31,INCOME,,84.6,13460.1,INTEREST,,,196772870.90065265,196772786.30065265
2135,1998-12-31,INCOME,,97.8,27514.6,INTEREST,,,196772968.70065263,196772870.90065265
2058,1998-12-31,INCOME,,56.3,13651.0,INTEREST,,,196773025.00065264,196772968.70065263
2030,1998-12-31,INCOME,,270.7,76928.3,INTEREST,,,196773295.70065263,196773025.00065264
2154,1998-12-31,INCOME,,64.8,15918.6,INTEREST,,,196773360.50065264,196773295.70065263
2033,1998-12-31,INCOME,,210.5,49624.7,INTEREST,,,196773571.00065264,196773360.50065264
2075,1998-12-31,INCOME,,84.4,19826.3,INTEREST,,,196773655.40065265,196773571.00065264
2043,1998-12-31,INCOME,,61.4,15775.1,INTEREST,,,196773716.80065265,196773655.40065265
2060,1998-12-31,INCOME,,121.1,34376.7,INTEREST,,,196773837.90065265,196773716.80065265
2149,1998-12-31,INCOME,,78.1,17641.7,INTEREST,,,196773916.00065264,196773837.90065265
2054,1998-12-31,INCOME,,200.7,53694.8,INTEREST,,,196774116.70065263,196773916.00065264
2142,1998-12-31,INCOME,,167.2,31577.9,INTEREST,,,196774283.90065265,196774116.70065263
2070,1998-12-31,INCOME,,265.5,69584.7,INTEREST,,,196774549.40065265,196774283.90065265
2048,1998-12-31,INCOME,,175.3,47586.7,INTEREST,,,196774724.70065263,196774549.40065265
2151,1998-12-31,INCOME,,146.6,37965.2,INTEREST,,,196774871.30065265,196774724.70065263
2052,1998-12-31,INCOME,,198.6,51661.2,INTEREST,,,196775069.90065265,196774871.30065265
2066,1998-12-31,INCOME,,68.5,14254.5,INTEREST,,,196775138.40065265,196775069.90065265
2103,1998-12-31,INCOME,,82.3,20289.5,INTEREST,,,196775220.70065263,196775138.40065265
2140,1998-12-31,INCOME,,185.0,45439.3,INTEREST,,,196775405.70065263,196775220.70065263
2090,1998-12-31,INCOME,,122.2,29382.7,INTEREST,,,196775527.90065265,196775405.70065263
2049,1998-12-31,INCOME,,102.2,22003.7,INTEREST,,,196775630.10065264,196775527.90065265
2123,1998-12-31,INCOME,,56.6,14528.1,INTEREST,,,196775686.70065263,196775630.10065264
2027,1998-12-31,INCOME,,135.1,32793.2,INTEREST,,,196775821.80065265,196775686.70065263
2092,1998-12-31,INCOME,,242.7,107414.2,INTEREST,,,196776064.50065264,196775821.80065265
2047,1998-12-31,INCOME,,177.3,43324.4,INTEREST,,,196776241.80065265,196776064.50065264
2118,1998-12-31,INCOME,,190.7,49950.4,INTEREST,,,196776432.50065264,196776241.80065265
2101,1998-12-31,INCOME,,110.5,27622.9,INTEREST,,,196776543.00065264,196776432.50065264
2026,1998-12-31,INCOME,,278.3,71525.9,INTEREST,,,196776821.30065265,196776543.00065264
2094,1998-12-31,INCOME,,75.7,18166.1,INTEREST,,,196776897.00065264,196776821.30065265
2121,1998-12-31,INCOME,,116.3,24372.9,INTEREST,,,196777013.30065265,196776897.00065264
2035,1998-12-31,INCOME,,291.4,75392.1,INTEREST,,,196777304.70065263,196777013.30065265
2119,1998-12-31,INCOME,,227.5,53489.6,INTEREST,,,196777532.20065263,196777304.70065263
2096,1998-12-31,INCOME,,188.7,48170.9,INTEREST,,,196777720.90065265,196777532.20065263
2069,1998-12-31,INCOME,,197.4,52097.2,INTEREST,,,196777918.30065265,196777720.90065265
2141,1998-12-31,INCOME,,293.4,82163.2,INTEREST,,,196778211.70065263,196777918.30065265
2050,1998-12-31,INCOME,,266.4,65319.9,INTEREST,,,196778478.10065264,196778211.70065263
2068,1998-12-31,INCOME,,58.3,14333.2,INTEREST,,,196778536.40065265,196778478.10065264
2150,1998-12-31,INCOME,,71.1,18110.0,INTEREST,,,196778607.50065264,196778536.40065265
2102,1998-12-31,INCOME,,145.2,37424.7,INTEREST,,,196778752.70065263,196778607.50065264
2046,1998-12-31,INCOME,,128.0,31555.4,INTEREST,,,196778880.70065263,196778752.70065263
2084,1998-12-31,INCOME,,316.1,84957.2,INTEREST,,,196779196.80065265,196778880.70065263
2138,1998-12-31,INCOME,,218.3,58962.5,INTEREST,,,196779415.10065264,196779196.80065265
2063,1998-12-31,INCOME,,169.3,40138.6,INTEREST,,,196779584.40065265,196779415.10065264
2073,1998-12-31,INCOME,,156.0,36891.5,INTEREST,,,196779740.40065265,196779584.40065265
2105,1998-12-31,INCOME,,65.3,16291.7,INTEREST,,,196779805.70065263,196779740.40065265
2153,1998-12-31,INCOME,,246.6,64031.2,INTEREST,,,196780052.30065265,196779805.70065263
2045,1998-12-31,INCOME,,67.7,16903.6,INTEREST,,,196780120.00065264,196780052.30065265
2127,1998-12-31,INCOME,,62.5,15081.2,INTEREST,,,196780182.50065264,196780120.00065264
2122,1998-12-31,INCOME,,284.5,41803.8,INTEREST,,,196780467.00065264,196780182.50065264
2037,1998-12-31,INCOME,,248.1,65985.9,INTEREST,,,196780715.10065264,196780467.00065264
2072,1998-12-31,INCOME,,449.3,114646.6,INTEREST,,,196781164.40065265,196780715.10065264
2148,1998-12-31,INCOME,,95.8,22557.4,INTEREST,,,196781260.20065263,196781164.40065265
2025,1998-12-31,INCOME,,157.3,44338.6,INTEREST,,,196781417.50065264,196781260.20065263
2064,1998-12-31,INCOME,,154.3,40943.8,INTEREST,,,196781571.80065265,196781417.50065264
2055,1998-12-31,INCOME,,46.8,11414.4,INTEREST,,,196781618.60065264,196781571.80065265
2125,1998-12-31,INCOME,,284.7,58302.4,INTEREST,,,196781903.30065265,196781618.60065264
2152,1998-12-31,INCOME,,103.2,23959.9,INTEREST,,,196782006.50065264,196781903.30065265
2104,1998-12-31,INCOME,,212.7,54043.5,INTEREST,,,196782219.20065263,196782006.50065267
2034,1998-12-31,INCOME,,276.4,60611.3,INTEREST,,,196782495.60065264,196782219.20065263
2087,1998-12-31,INCOME,,288.4,61954.5,INTEREST,,,196782784.00065264,196782495.60065264
2124,1998-12-31,INCOME,,348.0,80990.5,INTEREST,,,196783132.00065264,196782784.00065264
2116,1998-12-31,INCOME,,115.9,29807.9,INTEREST,,,196783247.90065265,196783132.00065264
2065,1998-12-31,INCOME,,93.4,16432.4,INTEREST,,,196783341.30065265,196783247.90065265
2088,1998-12-31,INCOME,,78.9,20250.1,INTEREST,,,196783420.20065263,196783341.30065265
2071,1998-12-31,INCOME,,190.3,50832.7,INTEREST,,,196783610.50065264,196783420.20065263
2117,1998-12-31,INCOME,,84.7,24107.9,INTEREST,,,196783695.20065263,196783610.50065264
2053,1998-12-31,INCOME,,90.8,22765.2,INTEREST,,,196783786.00065264,196783695.20065263
2139,1998-12-31,INCOME,,219.8,43241.1,INTEREST,,,196784005.80065265,196783786.00065264
2085,1998-12-31,INCOME,,101.4,23655.2,INTEREST,,,196784107.20065263,196784005.80065265
3949,1998-12-31,INCOME,,83.6,27296.1,INTEREST,,,196784190.80065265,196784107.20065263
3303,1998-12-31,INCOME,,276.9,79432.7,INTEREST,,,196784467.70065263,196784190.80065265
3997,1998-12-31,INCOME,,156.4,42555.2,INTEREST,,,196784624.10065264,196784467.70065263
3520,1998-12-31,INCOME,,148.9,43417.1,INTEREST,,,196784773.00065264,196784624.10065264
3988,1998-12-31,INCOME,,158.9,37783.0,INTEREST,,,196784931.90065265,196784773.00065264
3307,1998-12-31,INCOME,,211.3,50020.8,INTEREST,,,196785143.20065263,196784931.90065265
3983,1998-12-31,INCOME,,183.5,47293.0,INTEREST,,,196785326.70065263,196785143.20065263
3503,1998-12-31,INCOME,,340.2,84220.7,INTEREST,,,196785666.90065265,196785326.70065263
3968,1998-12-31,INCOME,,393.6,105315.0,INTEREST,,,196786060.50065264,196785666.90065265
3308,1998-12-31,INCOME,,179.8,48770.4,INTEREST,,,196786240.30065265,196786060.50065264
4000,1998-12-31,INCOME,,432.7,106118.7,INTEREST,,,196786673.00065264,196786240.30065265
3529,1998-12-31,INCOME,,274.2,70590.7,INTEREST,,,196786947.20065263,196786673.00065264
3940,1998-12-31,INCOME,,159.4,51699.6,INTEREST,,,196787106.60065264,196786947.20065263
3321,1998-12-31,INCOME,,160.9,40445.7,INTEREST,,,196787267.50065264,196787106.60065264
3931,1998-12-31,INCOME,,242.0,63891.7,INTEREST,,,196787509.50065264,196787267.50065264
3532,1998-12-31,INCOME,,77.4,25056.5,INTEREST,,,196787586.90065265,196787509.50065264
3928,1998-12-31,INCOME,,172.7,40417.3,INTEREST,,,196787759.60065264,196787586.90065265
3325,1998-12-31,INCOME,,288.1,90040.3,INTEREST,,,196788047.70065263,196787759.60065264
3921,1998-12-31,INCOME,,150.3,32417.0,INTEREST,,,196788198.00065264,196788047.70065263
3957,1998-12-31,INCOME,,267.0,68779.8,INTEREST,,,196788465.00065264,196788198.00065264
4086,1998-12-31,INCOME,,360.8,82621.1,INTEREST,,,196788825.80065265,196788465.00065264
4109,1998-12-31,INCOME,,176.2,32965.7,INTEREST,,,196789002.00065264,196788825.80065265
3516,1998-12-31,INCOME,,340.5,85846.1,INTEREST,,,196789342.50065264,196789002.00065264
4105,1998-12-31,INCOME,,207.0,48592.1,INTEREST,,,196789549.50065264,196789342.50065264
4103,1998-12-31,INCOME,,268.5,89467.4,INTEREST,,,196789818.00065264,196789549.50065264
3265,1998-12-31,INCOME,,124.2,31759.3,INTEREST,,,196789942.20065263,196789818.00065264
4102,1998-12-31,INCOME,,207.9,52089.3,INTEREST,,,196790150.10065264,196789942.20065263
3517,1998-12-31,INCOME,,147.7,38444.5,INTEREST,,,196790297.80065265,196790150.10065264
4093,1998-12-31,INCOME,,82.5,18853.0,INTEREST,,,196790380.30065265,196790297.80065265
3278,1998-12-31,INCOME,,322.0,83193.5,INTEREST,,,196790702.30065265,196790380.30065265
3298,1998-12-31,INCOME,,196.1,49913.4,INTEREST,,,196790898.40065265,196790702.30065265
3508,1998-12-31,INCOME,,216.4,53573.6,INTEREST,,,196791114.80065265,196790898.40065265
3499,1998-12-31,INCOME,,273.0,56428.1,INTEREST,,,196791387.80065265,196791114.80065265
3282,1998-12-31,INCOME,,108.6,60279.1,INTEREST,,,196791496.40065265,196791387.80065265
4078,1998-12-31,INCOME,,467.7,117561.4,INTEREST,,,196791964.10065264,196791496.40065265
3167,1998-12-31,INCOME,,390.3,100113.2,INTEREST,,,196792354.40065265,196791964.10065264
3187,1998-12-31,INCOME,,58.0,13527.2,INTEREST,,,196792412.40065265,196792354.40065265
4069,1998-12-31,INCOME,,317.5,75749.5,INTEREST,,,196792729.90065265,196792412.40065265
3290,1998-12-31,INCOME,,353.2,68383.6,INTEREST,,,196793083.10065264,196792729.90065265
4055,1998-12-31,INCOME,,79.8,26992.5,INTEREST,,,196793162.90065265,196793083.10065264
3519,1998-12-31,INCOME,,149.8,31872.4,INTEREST,,,196793312.70065263,196793162.90065265
3883,1998-12-31,INCOME,,192.7,46451.1,INTEREST,,,196793505.40065265,196793312.70065263
4009,1998-12-31,INCOME,,263.5,89066.1,INTEREST,,,196793768.90065265,196793505.40065265
4092,1998-12-31,INCOME,,335.5,82824.3,INTEREST,,,196794104.40065265,196793768.90065265
3480,1998-12-31,INCOME,,253.2,70833.8,INTEREST,,,196794357.60065264,196794104.40065265
3886,1998-12-31,INCOME,,242.7,35500.5,INTEREST,,,196794600.30065265,196794357.60065264
3554,1998-12-31,INCOME,,125.7,31293.9,INTEREST,,,196794726.00065264,196794600.30065265
3723,1998-12-31,INCOME,,318.5,75132.8,INTEREST,,,196795044.50065264,196794726.00065264
3417,1998-12-31,INCOME,,84.2,21158.2,INTEREST,,,196795128.70065263,196795044.50065264
3708,1998-12-31,INCOME,,140.7,32049.9,INTEREST,,,196795269.40065265,196795128.70065263
3688,1998-12-31,INCOME,,127.5,29732.0,INTEREST,,,196795396.90065265,196795269.40065265
3444,1998-12-31,INCOME,,345.1,89893.5,INTEREST,,,196795742.00065264,196795396.90065265
3662,1998-12-31,INCOME,,387.7,98099.8,INTEREST,,,196796129.70065263,196795742.00065264
3563,1998-12-31,INCOME,,174.1,46579.3,INTEREST,,,196796303.80065265,196796129.70065263
3404,1998-12-31,INCOME,,234.4,78973.3,INTEREST,,,196796538.20065263,196796303.80065265
3445,1998-12-31,INCOME,,181.9,46467.6,INTEREST,,,196796720.10065264,196796538.20065263
3768,1998-12-31,INCOME,,229.7,76354.3,INTEREST,,,196796949.80065265,196796720.10065264
3656,1998-12-31,INCOME,,232.9,67105.5,INTEREST,,,196797182.70065263,196796949.80065265
3449,1998-12-31,INCOME,,219.0,51167.5,INTEREST,,,196797401.70065263,196797182.70065263
3620,1998-12-31,INCOME,,113.2,26345.8,INTEREST,,,196797514.90065265,196797401.70065263
3564,1998-12-31,INCOME,,165.2,38658.7,INTEREST,,,196797680.10065264,196797514.90065265
3602,1998-12-31,INCOME,,257.3,78165.5,INTEREST,,,196797937.40065265,196797680.10065264
3658,1998-12-31,INCOME,,96.1,21816.9,INTEREST,,,196798033.50065264,196797937.40065265
3450,1998-12-31,INCOME,,176.4,62730.6,INTEREST,,,196798209.90065265,196798033.50065264
3204,1998-12-31,INCOME,,237.2,64038.6,INTEREST,,,196798447.10065264,196798209.90065265
3573,1998-12-31,INCOME,,114.5,26995.6,INTEREST,,,196798561.60065264,196798447.10065264
3459,1998-12-31,INCOME,,292.2,85455.2,INTEREST,,,196798853.80065265,196798561.60065264
3660,1998-12-31,INCOME,,217.2,52791.4,INTEREST,,,196799071.00065264,196798853.80065265
3596,1998-12-31,INCOME,,210.9,49779.8,INTEREST,,,196799281.90065265,196799071.00065264
3332,1998-12-31,INCOME,,238.6,60997.4,INTEREST,,,196799520.50065264,196799281.90065265
3569,1998-12-31,INCOME,,127.6,41476.6,INTEREST,,,196799648.10065264,196799520.50065264
3539,1998-12-31,INCOME,,181.2,39845.4,INTEREST,,,196799829.30065265,196799648.10065264
3866,1998-12-31,INCOME,,109.7,34688.6,INTEREST,,,196799939.00065264,196799829.30065265
3333,1998-12-31,INCOME,,140.4,33925.6,INTEREST,,,196800079.40065265,196799939.00065264
3858,1998-12-31,INCOME,,162.8,36922.7,INTEREST,,,196800242.20065263,196800079.40065265
3843,1998-12-31,INCOME,,144.0,33939.1,INTEREST,,,196800386.20065263,196800242.20065263
3375,1998-12-31,INCOME,,250.4,60716.1,INTEREST,,,196800636.60065264,196800386.20065263
3838,1998-12-31,INCOME,,187.5,49245.0,INTEREST,,,196800824.10065264,196800636.60065264
